거래소코드,year,시장
048140,2004,KOSDAQ
048140,2005,KOSDAQ
048140,2006,KOSDAQ
048140,2007,KOSDAQ
048140,2008,KOSDAQ
044490,2016,KOSDAQ
044490,2017,KOSDAQ
044490,2018,KOSDAQ
044490,2019,KOSDAQ
124560,2018,KOSDAQ
124560,2019,KOSDAQ
124560,2020,KOSDAQ
124560,2021,KOSDAQ
124560,2022,KOSDAQ
124560,2023,KOSDAQ
066700,2016,KOSDAQ
066700,2017,KOSDAQ
066700,2018,KOSDAQ
066700,2019,KOSDAQ
066700,2022,KOSDAQ
066700,2023,KOSDAQ
095610,2022,KOSDAQ
095610,2023,KOSDAQ
054450,2018,KOSDAQ
054450,2019,KOSDAQ
393210,2020,KOSDAQ
393210,2022,KOSDAQ
393210,2023,KOSDAQ
215480,2019,KOSDAQ
215480,2020,KOSDAQ
215480,2021,KOSDAQ
215480,2022,KOSDAQ
215480,2023,KOSDAQ
051360,2020,KOSDAQ
051360,2021,KOSDAQ
051360,2022,KOSDAQ
108230,2017,KOSDAQ
108230,2018,KOSDAQ
108230,2021,KOSDAQ
108230,2022,KOSDAQ
108230,2023,KOSDAQ
026150,2012,KOSDAQ
026150,2013,KOSDAQ
026150,2014,KOSDAQ
026150,2015,KOSDAQ
026150,2016,KOSDAQ
026150,2017,KOSDAQ
026150,2018,KOSDAQ
026150,2019,KOSDAQ
026150,2020,KOSDAQ
026150,2021,KOSDAQ
026150,2022,KOSDAQ
057680,2018,KOSDAQ
057680,2019,KOSDAQ
043220,2017,KOSDAQ
043220,2018,KOSDAQ
043220,2019,KOSDAQ
043220,2020,KOSDAQ
043220,2021,KOSDAQ
043220,2022,KOSDAQ
043220,2023,KOSDAQ
131290,2016,KOSDAQ
131290,2017,KOSDAQ
131290,2018,KOSDAQ
131290,2019,KOSDAQ
131290,2020,KOSDAQ
131290,2021,KOSDAQ
131290,2022,KOSDAQ
131290,2023,KOSDAQ
317240,2021,KOSDAQ
317240,2022,KOSDAQ
317240,2023,KOSDAQ
062860,2022,KOSDAQ
033540,2016,KOSDAQ
033540,2017,KOSDAQ
033540,2018,KOSDAQ
033540,2019,KOSDAQ
033540,2020,KOSDAQ
033540,2021,KOSDAQ
033540,2022,KOSDAQ
033540,2023,KOSDAQ
037070,2020,KOSDAQ
037070,2021,KOSDAQ
037070,2022,KOSDAQ
037070,2023,KOSDAQ
037030,2018,KOSDAQ
037030,2020,KOSDAQ
037030,2021,KOSDAQ
037030,2022,KOSDAQ
037030,2023,KOSDAQ
123260,2016,KOSDAQ
123260,2017,KOSDAQ
049120,2005,KOSDAQ
049120,2006,KOSDAQ
049120,2007,KOSDAQ
049120,2008,KOSDAQ
049120,2009,KOSDAQ
049120,2010,KOSDAQ
049120,2011,KOSDAQ
049120,2012,KOSDAQ
049120,2013,KOSDAQ
049120,2014,KOSDAQ
049120,2015,KOSDAQ
049120,2016,KOSDAQ
049120,2017,KOSDAQ
049120,2018,KOSDAQ
049120,2019,KOSDAQ
106240,2009,KOSDAQ
106240,2010,KOSDAQ
106240,2011,KOSDAQ
106240,2012,KOSDAQ
106240,2013,KOSDAQ
106240,2014,KOSDAQ
106240,2015,KOSDAQ
106240,2016,KOSDAQ
106240,2017,KOSDAQ
106240,2018,KOSDAQ
106240,2019,KOSDAQ
065690,2016,KOSDAQ
065690,2018,KOSDAQ
065690,2019,KOSDAQ
065690,2020,KOSDAQ
065690,2021,KOSDAQ
065690,2022,KOSDAQ
065690,2023,KOSDAQ
318010,2021,KOSDAQ
045290,2004,KOSDAQ
119500,2019,KOSDAQ
119500,2020,KOSDAQ
119500,2021,KOSDAQ
119500,2022,KOSDAQ
119500,2023,KOSDAQ
389140,2022,KOSDAQ
105760,2023,KOSDAQ
009520,2017,KOSDAQ
009520,2018,KOSDAQ
009520,2019,KOSDAQ
009520,2020,KOSDAQ
009520,2021,KOSDAQ
009520,2022,KOSDAQ
009520,2023,KOSDAQ
256630,2021,KOSDAQ
256630,2022,KOSDAQ
234100,2020,KOSDAQ
234100,2021,KOSDAQ
234100,2022,KOSDAQ
234100,2023,KOSDAQ
290720,2019,KOSDAQ
290720,2020,KOSDAQ
290720,2021,KOSDAQ
290720,2022,KOSDAQ
290720,2023,KOSDAQ
370090,2022,KOSDAQ
370090,2023,KOSDAQ
227100,2017,KOSDAQ
227100,2018,KOSDAQ
227100,2019,KOSDAQ
227100,2020,KOSDAQ
227100,2021,KOSDAQ
377220,2020,KOSDAQ
377220,2021,KOSDAQ
377220,2022,KOSDAQ
377220,2023,KOSDAQ
075130,2021,KOSDAQ
075130,2022,KOSDAQ
075130,2023,KOSDAQ
237820,2019,KOSDAQ
237820,2020,KOSDAQ
237820,2021,KOSDAQ
237820,2022,KOSDAQ
300080,2020,KOSDAQ
300080,2021,KOSDAQ
300080,2022,KOSDAQ
150440,2020,KOSDAQ
150440,2021,KOSDAQ
332570,2019,KOSDAQ
332570,2020,KOSDAQ
332570,2021,KOSDAQ
332570,2022,KOSDAQ
332570,2023,KOSDAQ
128660,2020,KOSDAQ
128660,2021,KOSDAQ
128660,2022,KOSDAQ
128660,2023,KOSDAQ
006140,2012,KOSDAQ
006140,2013,KOSDAQ
006140,2020,KOSDAQ
006140,2021,KOSDAQ
006140,2022,KOSDAQ
006140,2023,KOSDAQ
087600,2021,KOSDAQ
087600,2022,KOSDAQ
087600,2023,KOSDAQ
378340,2023,KOSDAQ
161580,2018,KOSDAQ
161580,2019,KOSDAQ
161580,2020,KOSDAQ
161580,2021,KOSDAQ
161580,2022,KOSDAQ
161580,2023,KOSDAQ
163730,2019,KOSDAQ
163730,2020,KOSDAQ
163730,2021,KOSDAQ
163730,2022,KOSDAQ
163730,2023,KOSDAQ
003380,2020,KOSDAQ
003380,2021,KOSDAQ
003380,2022,KOSDAQ
003380,2023,KOSDAQ
024660,2009,KOSDAQ
024660,2010,KOSDAQ
024660,2011,KOSDAQ
024660,2012,KOSDAQ
101670,2023,KOSDAQ
149980,2014,KOSDAQ
065650,2021,KOSDAQ
065650,2022,KOSDAQ
066130,2014,KOSDAQ
066130,2015,KOSDAQ
066130,2016,KOSDAQ
062970,2020,KOSDAQ
062970,2021,KOSDAQ
062970,2022,KOSDAQ
062970,2023,KOSDAQ
021650,2021,KOSDAQ
021650,2022,KOSDAQ
021650,2023,KOSDAQ
256150,2018,KOSDAQ
452190,2022,KOSDAQ
452190,2023,KOSDAQ
430690,2022,KOSDAQ
430690,2023,KOSDAQ
320000,2021,KOSDAQ
320000,2022,KOSDAQ
320000,2023,KOSDAQ
107640,2018,KOSDAQ
077280,2004,KOSDAQ
457370,2023,KOSDAQ
220180,2022,KOSDAQ
220180,2023,KOSDAQ
214180,2020,KOSDAQ
214180,2021,KOSDAQ
214180,2022,KOSDAQ
214180,2023,KOSDAQ
084990,2018,KOSDAQ
084990,2019,KOSDAQ
170030,2015,KOSDAQ
170030,2016,KOSDAQ
170030,2017,KOSDAQ
170030,2018,KOSDAQ
170030,2019,KOSDAQ
170030,2020,KOSDAQ
170030,2021,KOSDAQ
170030,2022,KOSDAQ
170030,2023,KOSDAQ
064240,2019,KOSDAQ
064240,2020,KOSDAQ
064240,2021,KOSDAQ
064240,2022,KOSDAQ
064240,2023,KOSDAQ
126640,2010,KOSDAQ
126640,2012,KOSDAQ
126640,2013,KOSDAQ
126640,2014,KOSDAQ
126640,2015,KOSDAQ
126640,2016,KOSDAQ
126640,2018,KOSDAQ
126640,2020,KOSDAQ
126640,2021,KOSDAQ
126640,2022,KOSDAQ
126640,2023,KOSDAQ
127980,2021,KOSDAQ
134780,2012,KOSDAQ
134780,2013,KOSDAQ
134780,2014,KOSDAQ
134780,2015,KOSDAQ
134780,2016,KOSDAQ
134780,2018,KOSDAQ
353190,2020,KOSDAQ
353190,2021,KOSDAQ
353190,2022,KOSDAQ
353190,2023,KOSDAQ
078590,2016,KOSDAQ
115160,2016,KOSDAQ
115160,2017,KOSDAQ
115160,2018,KOSDAQ
115160,2019,KOSDAQ
115160,2020,KOSDAQ
175140,2021,KOSDAQ
175140,2022,KOSDAQ
175140,2023,KOSDAQ
263920,2016,KOSDAQ
263920,2018,KOSDAQ
263920,2019,KOSDAQ
263920,2020,KOSDAQ
263920,2021,KOSDAQ
263920,2022,KOSDAQ
263920,2023,KOSDAQ
010240,2008,KOSDAQ
010240,2009,KOSDAQ
010240,2010,KOSDAQ
010240,2011,KOSDAQ
010240,2012,KOSDAQ
010240,2013,KOSDAQ
010240,2014,KOSDAQ
010240,2015,KOSDAQ
010240,2016,KOSDAQ
010240,2017,KOSDAQ
010240,2018,KOSDAQ
010240,2019,KOSDAQ
010240,2020,KOSDAQ
010240,2021,KOSDAQ
010240,2022,KOSDAQ
010240,2023,KOSDAQ
238490,2016,KOSDAQ
238490,2019,KOSDAQ
238490,2020,KOSDAQ
238490,2021,KOSDAQ
238490,2022,KOSDAQ
238490,2023,KOSDAQ
036620,2015,KOSDAQ
036620,2016,KOSDAQ
036620,2017,KOSDAQ
036620,2018,KOSDAQ
036620,2019,KOSDAQ
094480,2021,KOSDAQ
094480,2022,KOSDAQ
094480,2023,KOSDAQ
011040,2019,KOSDAQ
011040,2020,KOSDAQ
011040,2021,KOSDAQ
011040,2022,KOSDAQ
011040,2023,KOSDAQ
053260,2020,KOSDAQ
053260,2021,KOSDAQ
053260,2022,KOSDAQ
053260,2023,KOSDAQ
051490,2018,KOSDAQ
051490,2019,KOSDAQ
051490,2020,KOSDAQ
051490,2021,KOSDAQ
051490,2022,KOSDAQ
051490,2023,KOSDAQ
091590,2010,KOSDAQ
091590,2011,KOSDAQ
091590,2012,KOSDAQ
091590,2013,KOSDAQ
091590,2014,KOSDAQ
091590,2018,KOSDAQ
091590,2019,KOSDAQ
091590,2020,KOSDAQ
091590,2021,KOSDAQ
091590,2022,KOSDAQ
091590,2023,KOSDAQ
089240,2008,KOSDAQ
054050,2022,KOSDAQ
403490,2022,KOSDAQ
403490,2023,KOSDAQ
317850,2020,KOSDAQ
317850,2021,KOSDAQ
317850,2022,KOSDAQ
317850,2023,KOSDAQ
078140,2011,KOSDAQ
078140,2012,KOSDAQ
078140,2013,KOSDAQ
078140,2014,KOSDAQ
078140,2015,KOSDAQ
078140,2016,KOSDAQ
078140,2017,KOSDAQ
078140,2018,KOSDAQ
078140,2019,KOSDAQ
078140,2020,KOSDAQ
078140,2021,KOSDAQ
078140,2022,KOSDAQ
078140,2023,KOSDAQ
020180,2005,KOSDAQ
020180,2006,KOSDAQ
108380,2021,KOSDAQ
108380,2022,KOSDAQ
108380,2023,KOSDAQ
120240,2010,KOSDAQ
120240,2012,KOSDAQ
120240,2013,KOSDAQ
120240,2014,KOSDAQ
120240,2015,KOSDAQ
120240,2016,KOSDAQ
120240,2017,KOSDAQ
120240,2018,KOSDAQ
120240,2019,KOSDAQ
120240,2020,KOSDAQ
120240,2021,KOSDAQ
120240,2022,KOSDAQ
120240,2023,KOSDAQ
010170,2014,KOSDAQ
010170,2021,KOSDAQ
010170,2022,KOSDAQ
010170,2023,KOSDAQ
013720,2021,KOSDAQ
013720,2022,KOSDAQ
013720,2023,KOSDAQ
005160,2009,KOSDAQ
005160,2010,KOSDAQ
005160,2011,KOSDAQ
005160,2012,KOSDAQ
005160,2013,KOSDAQ
005160,2014,KOSDAQ
005160,2015,KOSDAQ
005160,2016,KOSDAQ
005160,2017,KOSDAQ
005160,2018,KOSDAQ
005160,2019,KOSDAQ
005160,2020,KOSDAQ
005160,2021,KOSDAQ
005160,2022,KOSDAQ
005160,2023,KOSDAQ
086450,2012,KOSDAQ
086450,2013,KOSDAQ
086450,2014,KOSDAQ
086450,2015,KOSDAQ
086450,2016,KOSDAQ
086450,2017,KOSDAQ
086450,2018,KOSDAQ
086450,2019,KOSDAQ
086450,2020,KOSDAQ
086450,2021,KOSDAQ
086450,2022,KOSDAQ
086450,2023,KOSDAQ
044640,2004,KOSDAQ
044640,2005,KOSDAQ
044640,2006,KOSDAQ
044640,2007,KOSDAQ
044640,2008,KOSDAQ
079960,2010,KOSDAQ
079960,2011,KOSDAQ
079960,2012,KOSDAQ
079960,2013,KOSDAQ
079960,2014,KOSDAQ
079960,2015,KOSDAQ
079960,2016,KOSDAQ
079960,2018,KOSDAQ
079960,2019,KOSDAQ
079960,2020,KOSDAQ
079960,2021,KOSDAQ
079960,2022,KOSDAQ
079960,2023,KOSDAQ
109860,2021,KOSDAQ
109860,2022,KOSDAQ
109860,2023,KOSDAQ
023790,2018,KOSDAQ
025900,2016,KOSDAQ
025900,2017,KOSDAQ
025900,2018,KOSDAQ
025900,2019,KOSDAQ
025900,2020,KOSDAQ
025900,2021,KOSDAQ
025900,2022,KOSDAQ
025900,2023,KOSDAQ
110990,2021,KOSDAQ
110990,2022,KOSDAQ
110990,2023,KOSDAQ
310870,2021,KOSDAQ
310870,2022,KOSDAQ
310870,2023,KOSDAQ
104460,2018,KOSDAQ
042510,2023,KOSDAQ
171010,2012,KOSDAQ
171010,2018,KOSDAQ
171010,2020,KOSDAQ
171010,2021,KOSDAQ
171010,2022,KOSDAQ
171010,2023,KOSDAQ
412350,2022,KOSDAQ
047440,2007,KOSDAQ
047440,2010,KOSDAQ
047440,2011,KOSDAQ
047440,2012,KOSDAQ
047440,2013,KOSDAQ
047440,2014,KOSDAQ
047440,2015,KOSDAQ
047440,2016,KOSDAQ
058470,2010,KOSDAQ
058470,2012,KOSDAQ
058470,2018,KOSDAQ
058470,2020,KOSDAQ
087260,2021,KOSDAQ
087260,2022,KOSDAQ
087260,2023,KOSDAQ
001810,2009,KOSDAQ
001810,2011,KOSDAQ
254490,2022,KOSDAQ
254490,2023,KOSDAQ
199480,2023,KOSDAQ
089970,2019,KOSDAQ
089970,2020,KOSDAQ
089970,2021,KOSDAQ
089970,2022,KOSDAQ
089970,2023,KOSDAQ
146320,2020,KOSDAQ
146320,2021,KOSDAQ
146320,2022,KOSDAQ
146320,2023,KOSDAQ
083650,2004,KOSDAQ
223310,2019,KOSDAQ
223310,2021,KOSDAQ
223310,2022,KOSDAQ
223310,2023,KOSDAQ
014970,2023,KOSDAQ
018310,2012,KOSDAQ
018310,2018,KOSDAQ
018310,2021,KOSDAQ
018310,2022,KOSDAQ
018310,2023,KOSDAQ
053700,2021,KOSDAQ
053700,2022,KOSDAQ
053700,2023,KOSDAQ
009620,2022,KOSDAQ
009620,2023,KOSDAQ
054540,2021,KOSDAQ
054540,2022,KOSDAQ
054540,2023,KOSDAQ
037460,2008,KOSDAQ
037460,2009,KOSDAQ
037460,2010,KOSDAQ
037460,2011,KOSDAQ
000250,2017,KOSDAQ
000250,2018,KOSDAQ
000250,2019,KOSDAQ
000250,2020,KOSDAQ
000250,2021,KOSDAQ
000250,2022,KOSDAQ
000250,2023,KOSDAQ
017480,2008,KOSDAQ
017480,2009,KOSDAQ
017480,2010,KOSDAQ
017480,2011,KOSDAQ
017480,2012,KOSDAQ
017480,2013,KOSDAQ
017480,2015,KOSDAQ
017480,2017,KOSDAQ
017480,2019,KOSDAQ
017480,2020,KOSDAQ
017480,2021,KOSDAQ
017480,2022,KOSDAQ
017480,2023,KOSDAQ
091580,2021,KOSDAQ
091580,2022,KOSDAQ
091580,2023,KOSDAQ
086710,2020,KOSDAQ
086710,2021,KOSDAQ
086710,2022,KOSDAQ
086710,2023,KOSDAQ
081580,2018,KOSDAQ
081580,2020,KOSDAQ
045300,2020,KOSDAQ
045300,2021,KOSDAQ
045300,2022,KOSDAQ
045300,2023,KOSDAQ
036630,2011,KOSDAQ
036630,2012,KOSDAQ
036630,2013,KOSDAQ
036630,2014,KOSDAQ
036630,2015,KOSDAQ
036630,2016,KOSDAQ
036630,2017,KOSDAQ
036630,2018,KOSDAQ
036630,2019,KOSDAQ
036630,2020,KOSDAQ
036630,2021,KOSDAQ
036630,2022,KOSDAQ
036630,2023,KOSDAQ
210610,2014,KOSDAQ
258790,2018,KOSDAQ
258790,2020,KOSDAQ
258790,2021,KOSDAQ
258790,2022,KOSDAQ
258790,2023,KOSDAQ
036830,2004,KOSDAQ
036830,2006,KOSDAQ
328380,2022,KOSDAQ
328380,2023,KOSDAQ
298830,2022,KOSDAQ
298830,2023,KOSDAQ
253450,2018,KOSDAQ
253450,2019,KOSDAQ
253450,2021,KOSDAQ
253450,2022,KOSDAQ
253450,2023,KOSDAQ
215600,2022,KOSDAQ
215600,2023,KOSDAQ
017000,2003,KOSDAQ
017000,2004,KOSDAQ
017000,2005,KOSDAQ
017000,2006,KOSDAQ
017000,2007,KOSDAQ
017000,2008,KOSDAQ
017000,2009,KOSDAQ
017000,2010,KOSDAQ
017000,2011,KOSDAQ
017000,2012,KOSDAQ
017000,2013,KOSDAQ
017000,2014,KOSDAQ
017000,2015,KOSDAQ
017000,2016,KOSDAQ
017000,2017,KOSDAQ
017000,2018,KOSDAQ
017000,2019,KOSDAQ
017000,2020,KOSDAQ
017000,2021,KOSDAQ
017000,2022,KOSDAQ
017000,2023,KOSDAQ
056700,2009,KOSDAQ
056700,2010,KOSDAQ
056700,2011,KOSDAQ
056700,2012,KOSDAQ
056700,2013,KOSDAQ
109670,2023,KOSDAQ
222080,2022,KOSDAQ
222080,2023,KOSDAQ
056730,2018,KOSDAQ
297090,2018,KOSDAQ
297090,2019,KOSDAQ
297090,2020,KOSDAQ
297090,2021,KOSDAQ
297090,2022,KOSDAQ
297090,2023,KOSDAQ
413630,2023,KOSDAQ
092040,2013,KOSDAQ
092040,2014,KOSDAQ
092040,2015,KOSDAQ
092040,2016,KOSDAQ
092040,2017,KOSDAQ
092040,2018,KOSDAQ
092040,2019,KOSDAQ
036010,2018,KOSDAQ
036010,2020,KOSDAQ
036010,2021,KOSDAQ
036010,2022,KOSDAQ
036010,2023,KOSDAQ
119830,2018,KOSDAQ
119830,2019,KOSDAQ
119830,2020,KOSDAQ
119830,2021,KOSDAQ
119830,2022,KOSDAQ
119830,2023,KOSDAQ
001540,2019,KOSDAQ
001540,2020,KOSDAQ
001540,2021,KOSDAQ
001540,2022,KOSDAQ
001540,2023,KOSDAQ
140670,2020,KOSDAQ
140670,2021,KOSDAQ
140670,2022,KOSDAQ
140670,2023,KOSDAQ
038320,2008,KOSDAQ
038320,2010,KOSDAQ
038680,2010,KOSDAQ
038680,2011,KOSDAQ
038680,2012,KOSDAQ
038680,2013,KOSDAQ
038680,2014,KOSDAQ
038680,2015,KOSDAQ
038680,2016,KOSDAQ
038680,2017,KOSDAQ
038680,2022,KOSDAQ
038680,2023,KOSDAQ
080000,2004,KOSDAQ
080000,2005,KOSDAQ
080000,2006,KOSDAQ
080000,2007,KOSDAQ
080000,2008,KOSDAQ
080000,2009,KOSDAQ
080000,2010,KOSDAQ
080000,2011,KOSDAQ
080000,2012,KOSDAQ
080000,2013,KOSDAQ
080000,2014,KOSDAQ
080000,2015,KOSDAQ
080000,2016,KOSDAQ
080000,2017,KOSDAQ
080000,2018,KOSDAQ
080000,2019,KOSDAQ
080000,2020,KOSDAQ
080000,2021,KOSDAQ
080000,2022,KOSDAQ
109610,2014,KOSDAQ
109610,2016,KOSDAQ
109610,2017,KOSDAQ
109610,2018,KOSDAQ
109610,2019,KOSDAQ
109610,2020,KOSDAQ
109610,2021,KOSDAQ
109610,2022,KOSDAQ
109610,2023,KOSDAQ
184230,2021,KOSDAQ
184230,2022,KOSDAQ
184230,2023,KOSDAQ
069510,2017,KOSDAQ
069510,2018,KOSDAQ
069510,2019,KOSDAQ
069510,2020,KOSDAQ
069510,2021,KOSDAQ
069510,2022,KOSDAQ
069510,2023,KOSDAQ
288620,2020,KOSDAQ
288620,2021,KOSDAQ
288620,2022,KOSDAQ
288620,2023,KOSDAQ
297890,2019,KOSDAQ
297890,2020,KOSDAQ
297890,2021,KOSDAQ
297890,2022,KOSDAQ
297890,2023,KOSDAQ
028300,2011,KOSDAQ
028300,2012,KOSDAQ
028300,2013,KOSDAQ
028300,2014,KOSDAQ
115450,2020,KOSDAQ
115450,2021,KOSDAQ
115450,2022,KOSDAQ
115450,2023,KOSDAQ
265520,2022,KOSDAQ
265520,2023,KOSDAQ
038870,2008,KOSDAQ
038870,2009,KOSDAQ
038870,2010,KOSDAQ
038870,2011,KOSDAQ
038870,2012,KOSDAQ
038870,2013,KOSDAQ
038870,2014,KOSDAQ
038870,2015,KOSDAQ
128540,2018,KOSDAQ
128540,2019,KOSDAQ
038110,2011,KOSDAQ
038110,2012,KOSDAQ
038110,2013,KOSDAQ
038110,2014,KOSDAQ
038110,2015,KOSDAQ
038110,2017,KOSDAQ
038110,2018,KOSDAQ
038110,2019,KOSDAQ
038110,2021,KOSDAQ
038110,2022,KOSDAQ
038110,2023,KOSDAQ
070300,2018,KOSDAQ
067570,2012,KOSDAQ
067570,2013,KOSDAQ
067570,2014,KOSDAQ
067570,2016,KOSDAQ
067570,2017,KOSDAQ
067570,2018,KOSDAQ
067570,2019,KOSDAQ
067570,2021,KOSDAQ
067570,2022,KOSDAQ
067570,2023,KOSDAQ
101400,2021,KOSDAQ
101400,2022,KOSDAQ
101400,2023,KOSDAQ
060250,2015,KOSDAQ
060250,2016,KOSDAQ
060250,2017,KOSDAQ
060250,2018,KOSDAQ
060250,2019,KOSDAQ
060250,2020,KOSDAQ
060250,2021,KOSDAQ
060250,2022,KOSDAQ
060250,2023,KOSDAQ
419080,2022,KOSDAQ
419080,2023,KOSDAQ
060370,2021,KOSDAQ
060370,2022,KOSDAQ
417200,2022,KOSDAQ
417200,2023,KOSDAQ
373170,2022,KOSDAQ
373170,2023,KOSDAQ
432980,2023,KOSDAQ
033160,2023,KOSDAQ
105550,2016,KOSDAQ
105550,2017,KOSDAQ
265560,2016,KOSDAQ
265560,2018,KOSDAQ
265560,2019,KOSDAQ
265560,2020,KOSDAQ
265560,2021,KOSDAQ
265560,2022,KOSDAQ
039830,2016,KOSDAQ
039830,2017,KOSDAQ
039830,2018,KOSDAQ
039830,2019,KOSDAQ
353590,2021,KOSDAQ
353590,2022,KOSDAQ
353590,2023,KOSDAQ
155650,2015,KOSDAQ
155650,2016,KOSDAQ
155650,2017,KOSDAQ
155650,2018,KOSDAQ
155650,2019,KOSDAQ
155650,2020,KOSDAQ
155650,2021,KOSDAQ
155650,2022,KOSDAQ
155650,2023,KOSDAQ
251370,2018,KOSDAQ
251370,2019,KOSDAQ
251370,2021,KOSDAQ
251370,2022,KOSDAQ
251370,2023,KOSDAQ
209640,2023,KOSDAQ
046940,2021,KOSDAQ
046940,2022,KOSDAQ
046940,2023,KOSDAQ
004320,2005,KOSDAQ
004320,2006,KOSDAQ
004320,2007,KOSDAQ
004320,2008,KOSDAQ
004320,2009,KOSDAQ
004320,2010,KOSDAQ
004320,2011,KOSDAQ
004320,2012,KOSDAQ
004320,2013,KOSDAQ
053580,2021,KOSDAQ
053580,2022,KOSDAQ
053580,2023,KOSDAQ
064510,2017,KOSDAQ
036200,2003,KOSDAQ
036200,2004,KOSDAQ
036200,2005,KOSDAQ
036200,2006,KOSDAQ
036200,2007,KOSDAQ
036200,2008,KOSDAQ
036200,2009,KOSDAQ
036200,2010,KOSDAQ
036200,2011,KOSDAQ
036200,2012,KOSDAQ
036200,2013,KOSDAQ
036200,2014,KOSDAQ
036200,2015,KOSDAQ
036200,2016,KOSDAQ
036200,2017,KOSDAQ
036200,2018,KOSDAQ
036200,2019,KOSDAQ
036200,2020,KOSDAQ
036200,2021,KOSDAQ
036200,2022,KOSDAQ
036200,2023,KOSDAQ
018000,2021,KOSDAQ
018000,2022,KOSDAQ
018000,2023,KOSDAQ
023410,2020,KOSDAQ
023410,2021,KOSDAQ
023410,2022,KOSDAQ
023410,2023,KOSDAQ
303530,2020,KOSDAQ
303530,2021,KOSDAQ
303530,2022,KOSDAQ
303530,2023,KOSDAQ
053350,2020,KOSDAQ
053350,2021,KOSDAQ
053350,2022,KOSDAQ
245620,2019,KOSDAQ
088290,2015,KOSDAQ
088290,2016,KOSDAQ
088290,2017,KOSDAQ
088290,2018,KOSDAQ
088290,2019,KOSDAQ
088290,2020,KOSDAQ
088290,2021,KOSDAQ
088290,2022,KOSDAQ
088290,2023,KOSDAQ
099750,2018,KOSDAQ
099750,2020,KOSDAQ
099750,2021,KOSDAQ
099750,2022,KOSDAQ
099750,2023,KOSDAQ
024810,2020,KOSDAQ
024810,2021,KOSDAQ
024810,2022,KOSDAQ
079950,2008,KOSDAQ
079950,2009,KOSDAQ
079950,2010,KOSDAQ
079950,2011,KOSDAQ
079950,2012,KOSDAQ
079950,2013,KOSDAQ
079950,2014,KOSDAQ
079950,2015,KOSDAQ
079950,2016,KOSDAQ
079950,2017,KOSDAQ
079950,2018,KOSDAQ
079950,2019,KOSDAQ
079950,2020,KOSDAQ
079950,2021,KOSDAQ
079950,2022,KOSDAQ
079950,2023,KOSDAQ
060150,2020,KOSDAQ
060150,2021,KOSDAQ
060150,2022,KOSDAQ
060150,2023,KOSDAQ
049070,2002,KOSDAQ
049070,2003,KOSDAQ
049070,2004,KOSDAQ
049070,2005,KOSDAQ
049070,2012,KOSDAQ
049070,2018,KOSDAQ
049070,2020,KOSDAQ
049070,2021,KOSDAQ
049070,2022,KOSDAQ
039290,2013,KOSDAQ
039290,2014,KOSDAQ
039290,2015,KOSDAQ
039290,2016,KOSDAQ
039290,2019,KOSDAQ
039290,2021,KOSDAQ
039290,2022,KOSDAQ
381620,2023,KOSDAQ
147830,2021,KOSDAQ
147830,2022,KOSDAQ
147830,2023,KOSDAQ
033100,2010,KOSDAQ
033100,2020,KOSDAQ
033100,2021,KOSDAQ
033100,2022,KOSDAQ
033100,2023,KOSDAQ
137950,2011,KOSDAQ
033320,2021,KOSDAQ
033320,2022,KOSDAQ
033320,2023,KOSDAQ
086200,2006,KOSDAQ
126880,2010,KOSDAQ
033050,2021,KOSDAQ
033050,2022,KOSDAQ
033050,2023,KOSDAQ
094970,2021,KOSDAQ
094970,2022,KOSDAQ
094970,2023,KOSDAQ
044060,2017,KOSDAQ
036930,2021,KOSDAQ
036930,2022,KOSDAQ
036930,2023,KOSDAQ
130500,2012,KOSDAQ
130500,2013,KOSDAQ
130500,2014,KOSDAQ
130500,2016,KOSDAQ
130500,2017,KOSDAQ
130500,2018,KOSDAQ
130500,2019,KOSDAQ
130500,2020,KOSDAQ
130500,2021,KOSDAQ
130500,2022,KOSDAQ
130500,2023,KOSDAQ
388050,2022,KOSDAQ
388050,2023,KOSDAQ
158310,2012,KOSDAQ
158310,2013,KOSDAQ
158310,2014,KOSDAQ
158310,2015,KOSDAQ
158310,2016,KOSDAQ
158310,2017,KOSDAQ
158310,2018,KOSDAQ
158310,2019,KOSDAQ
158310,2020,KOSDAQ
094850,2020,KOSDAQ
094850,2021,KOSDAQ
094850,2022,KOSDAQ
094850,2023,KOSDAQ
140290,2018,KOSDAQ
140290,2019,KOSDAQ
140290,2021,KOSDAQ
042000,2023,KOSDAQ
044180,2011,KOSDAQ
044180,2020,KOSDAQ
044180,2021,KOSDAQ
044180,2022,KOSDAQ
044180,2023,KOSDAQ
043290,2015,KOSDAQ
043290,2016,KOSDAQ
043290,2017,KOSDAQ
043290,2018,KOSDAQ
043290,2019,KOSDAQ
111870,2020,KOSDAQ
111870,2021,KOSDAQ
111870,2022,KOSDAQ
111870,2023,KOSDAQ
053080,2019,KOSDAQ
053080,2020,KOSDAQ
053080,2021,KOSDAQ
053080,2022,KOSDAQ
053080,2023,KOSDAQ
225430,2021,KOSDAQ
225430,2022,KOSDAQ
225430,2023,KOSDAQ
391710,2021,KOSDAQ
391710,2022,KOSDAQ
391710,2023,KOSDAQ
123410,2022,KOSDAQ
123410,2023,KOSDAQ
056360,2004,KOSDAQ
448710,2022,KOSDAQ
448710,2023,KOSDAQ
126730,2023,KOSDAQ
200130,2021,KOSDAQ
200130,2022,KOSDAQ
