거래소코드,시장,산업코드,산업명,업종코드,회사명,stage00_01_context_source
424760,KOSDAQ,,,,(주)벨로크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
250000,KOSDAQ,,,,(주)보라티알,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
226340,KOSDAQ,,,,(주)본느,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
008470,KOSDAQ,,,,(주)부-스타,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
014470,KOSDAQ,,,,(주)부방,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
338220,KOSDAQ,,,,(주)뷰노,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
100120,KOSDAQ,,,,(주)뷰웍스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
406820,KOSDAQ,,,,(주)뷰티스킨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
064480,KOSDAQ,,,,(주)브리지텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
365900,KOSDAQ,,,,(주)브이씨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
251630,KOSDAQ,,,,(주)브이원텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
018290,KOSDAQ,,,,(주)브이티,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
478560,KOSDAQ,,,,(주)블랙야크아이앤씨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
439580,KOSDAQ,,,,(주)블루엠텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
033560,KOSDAQ,,,,(주)블루콤,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
369370,KOSDAQ,,,,(주)블리츠웨이엔터테인먼트,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
121800,KOSDAQ,,,,(주)비덴트,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
082800,KOSDAQ,,,,(주)비보존제약,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
419540,KOSDAQ,,,,(주)비스토스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
200780,KOSDAQ,,,,(주)비씨월드제약,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
413640,KOSDAQ,,,,(주)비아이매트릭스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
141000,KOSDAQ,,,,(주)비아트론,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
139050,KOSDAQ,,,,(주)비에프랩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
065170,KOSDAQ,,,,(주)비엘팜텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
086670,KOSDAQ,,,,(주)비엠티,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
230980,KOSDAQ,,,,(주)비유테크놀러지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
126600,KOSDAQ,,,,(주)비지에프에코머티리얼즈,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
488900,KOSDAQ,,,,(주)비츠로넥스텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
082920,KOSDAQ,,,,(주)비츠로셀,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
054220,KOSDAQ,,,,(주)비츠로시스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
042370,KOSDAQ,,,,(주)비츠로테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
050090,KOSDAQ,,,,(주)비케이홀딩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
148780,KOSDAQ,,,,(주)비큐AI,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
307870,KOSDAQ,,,,(주)비투엔,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
032850,KOSDAQ,,,,(주)비트컴퓨터,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
049470,KOSDAQ,,,,(주)비트플래닛,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
238200,KOSDAQ,,,,(주)비피도,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
093190,KOSDAQ,,,,(주)빅솔론,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
065450,KOSDAQ,,,,(주)빅텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
044480,KOSDAQ,,,,(주)빌리언스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
069540,KOSDAQ,,,,(주)빛과전자,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
451250,KOSDAQ,,,,(주)삐아,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
143240,KOSDAQ,,,,(주)사람인,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
466410,KOSDAQ,,,,(주)사이냅소프트,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
452430,KOSDAQ,,,,(주)사피엔반도체,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
419120,KOSDAQ,,,,(주)산돌,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
122350,KOSDAQ,,,,(주)삼기,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
419050,KOSDAQ,,,,(주)삼기에너지솔루션즈,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
023600,KOSDAQ,,,,(주)삼보판지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
482630,KOSDAQ,,,,(주)삼양엔씨켐,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
484590,KOSDAQ,,,,(주)삼양컴텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
036670,KOSDAQ,,,,(주)삼양케이씨아이,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
060310,KOSDAQ,,,,(주)삼에스코리아,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
361670,KOSDAQ,,,,(주)삼영에스앤씨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
032280,KOSDAQ,,,,(주)삼일,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
002290,KOSDAQ,,,,(주)삼일기업공사,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
032750,KOSDAQ,,,,(주)삼진,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
054090,KOSDAQ,,,,(주)삼진엘앤디,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
038500,KOSDAQ,,,,(주)삼표시멘트,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
437730,KOSDAQ,,,,(주)삼현,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
046390,KOSDAQ,,,,(주)삼화네트웍스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
027580,KOSDAQ,,,,(주)상보,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
038540,KOSDAQ,,,,(주)상상인,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
089980,KOSDAQ,,,,(주)상아프론테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
042940,KOSDAQ,,,,(주)상지건설,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
042600,KOSDAQ,,,,(주)새로닉스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
107600,KOSDAQ,,,,(주)새빗켐,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
411080,KOSDAQ,,,,(주)샌즈랩,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
252990,KOSDAQ,,,,(주)샘씨엔에스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
378800,KOSDAQ,,,,(주)샤페론,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
294630,KOSDAQ,,,,(주)서남,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
038070,KOSDAQ,,,,(주)서린바이오사이언스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
006730,KOSDAQ,,,,(주)서부티엔디,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
079650,KOSDAQ,,,,(주)서산,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
019770,KOSDAQ,,,,(주)서연탑메탈,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
043710,KOSDAQ,,,,(주)서울리거,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
063170,KOSDAQ,,,,(주)서울옥션,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
018680,KOSDAQ,,,,(주)서울제약,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
093920,KOSDAQ,,,,(주)서원인텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
189860,KOSDAQ,,,,(주)서전기전,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
178320,KOSDAQ,,,,(주)서진시스템,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
122690,KOSDAQ,,,,(주)서진오토모티브,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
140070,KOSDAQ,,,,(주)서플러스글로벌,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
011370,KOSDAQ,,,,(주)서한,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
035890,KOSDAQ,,,,(주)서희건설,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
357550,KOSDAQ,,,,(주)석경에이티,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
003100,KOSDAQ,,,,(주)선광,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
171090,KOSDAQ,,,,(주)선익시스템,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
014620,KOSDAQ,,,,(주)성광벤드,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
037350,KOSDAQ,,,,(주)성도이엔지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
458650,KOSDAQ,,,,(주)성우,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
015750,KOSDAQ,,,,(주)성우하이텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
080470,KOSDAQ,,,,(주)성창오토텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
148150,KOSDAQ,,,,(주)세경하이테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
061090,KOSDAQ,,,,(주)세나테크놀로지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
188260,KOSDAQ,,,,(주)세니젠,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
053060,KOSDAQ,,,,(주)세동,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
340440,KOSDAQ,,,,(주)세림비앤지,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
490470,KOSDAQ,,,,(주)세미파이브,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
011560,KOSDAQ,,,,(주)세보엠이씨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
396300,KOSDAQ,,,,(주)세아메카닉스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
100700,KOSDAQ,,,,(주)세운메디칼,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
024830,KOSDAQ,,,,(주)세원물산,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
258830,KOSDAQ,,,,(주)세종메디칼,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
039310,KOSDAQ,,,,(주)세중,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
067770,KOSDAQ,,,,(주)세진티에스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
053450,KOSDAQ,,,,(주)세코닉스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
252500,KOSDAQ,,,,(주)세화피앤씨,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
321370,KOSDAQ,,,,(주)센서뷰,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
347000,KOSDAQ,,,,(주)센코,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
331920,KOSDAQ,,,,(주)셀레믹스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
352770,KOSDAQ,,,,(주)셀레스트라,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
471820,KOSDAQ,,,,(주)셀로맥스사이언스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
049180,KOSDAQ,,,,(주)셀루메드,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
299660,KOSDAQ,,,,(주)셀리드,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
108860,KOSDAQ,,,,(주)셀바스에이아이,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
208370,KOSDAQ,,,,(주)셀바스헬스케어,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
318160,KOSDAQ,,,,(주)셀바이오휴먼텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
308430,KOSDAQ,,,,(주)셀비온,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
068760,KOSDAQ,,,,(주)셀트리온제약,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
068940,KOSDAQ,,,,(주)셀피글로벌,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
007720,KOSDAQ,,,,(주)소노스퀘어,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
290690,KOSDAQ,,,,(주)소룩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
950200,KOSDAQ,,,,(주)소마젠,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
032680,KOSDAQ,,,,(주)소프트센,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
066910,KOSDAQ,,,,(주)손오공,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
215090,KOSDAQ,,,,(주)솔디펜스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
035610,KOSDAQ,,,,(주)솔본,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
304100,KOSDAQ,,,,(주)솔트룩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
086980,KOSDAQ,,,,(주)쇼박스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
050960,KOSDAQ,,,,(주)수산아이앤티,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
253840,KOSDAQ,,,,(주)수젠텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
067160,KOSDAQ,,,,(주)숲,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
236200,KOSDAQ,,,,(주)슈프리마,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
094840,KOSDAQ,,,,(주)슈프리마에이치큐,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
192440,KOSDAQ,,,,(주)슈피겐코리아,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
424960,KOSDAQ,,,,(주)스마트레이더시스템,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
099440,KOSDAQ,,,,(주)스맥,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
357880,KOSDAQ,,,,(주)스카이월드와이드,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
276040,KOSDAQ,,,,(주)스코넥엔터테인먼트,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
060240,KOSDAQ,,,,(주)스타코링크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
115570,KOSDAQ,,,,(주)스타플렉스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
078860,KOSDAQ,,,,(주)스테이지원엔터,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
352090,KOSDAQ,,,,(주)스톰테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
408900,KOSDAQ,,,,(주)스튜디오미르,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
415380,KOSDAQ,,,,(주)스튜디오삼익,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
013810,KOSDAQ,,,,(주)스페코,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
347700,KOSDAQ,,,,(주)스피어코퍼레이션,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
049830,KOSDAQ,,,,(주)승일,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
020710,KOSDAQ,,,,(주)시공테크,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
048870,KOSDAQ,,,,(주)시너지이노베이션,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
025320,KOSDAQ,,,,(주)시노펙스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
340810,KOSDAQ,,,,(주)시선에이아이,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
269620,KOSDAQ,,,,(주)시스웍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
056090,KOSDAQ,,,,(주)시지메드텍,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
429270,KOSDAQ,,,,(주)시지트로닉스,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
131090,KOSDAQ,,,,(주)시큐브,data\raw\raw_nonfinancial\kospi_kosdaq\코스닥_전업종_폐지사 포함_회사의 연혁.xlsx
